timestamp,mode,keygen,sign,verify
2025-05-19 12:22:07,256f,10.626,214.775,5.676
2025-05-19 12:22:10,256f,10.597,213.431,5.638
2025-05-19 12:22:13,256f,10.495,212.018,5.642
2025-05-19 12:22:16,256f,10.517,211.309,5.56
2025-05-19 12:22:19,256f,10.676,212.98,5.857
2025-05-19 12:22:22,256f,10.558,213.465,5.732
2025-05-19 12:22:25,256f,10.516,211.241,5.685
2025-05-19 12:22:28,256f,10.477,211.46,5.557
2025-05-19 12:22:31,256f,10.497,211.19,5.568
2025-05-19 12:22:34,256f,10.593,213.122,5.605
2025-05-19 12:22:37,256f,10.502,212.401,5.649
2025-05-19 12:22:40,256f,10.622,214.393,5.727
2025-05-19 12:22:43,256f,10.644,214.309,5.639
2025-05-19 12:22:46,256f,10.63,216.288,5.732
2025-05-19 12:22:49,256f,10.457,210.833,5.561
2025-05-19 12:22:52,256f,10.632,213.699,5.663
2025-05-19 12:22:55,256f,10.594,212.983,5.653
2025-05-19 12:22:58,256f,10.521,211.366,5.622
2025-05-19 12:23:01,256f,10.529,211.196,5.57
2025-05-19 12:23:04,256f,10.591,214.449,5.602
2025-05-19 12:23:07,256f,10.799,210.773,5.635
2025-05-19 12:23:10,256f,10.495,211.061,5.603
2025-05-19 12:23:13,256f,10.532,213.089,5.611
2025-05-19 12:23:16,256f,10.442,210.949,5.603
2025-05-19 12:23:19,256f,10.49,211.799,5.557
2025-05-19 12:23:22,256f,10.512,211.784,5.585
2025-05-19 12:23:25,256f,10.71,216.415,5.711
2025-05-19 12:23:28,256f,10.662,215.121,5.652
2025-05-19 12:23:31,256f,10.689,213.897,5.734
2025-05-19 12:23:34,256f,10.595,213.861,5.679
2025-05-19 12:23:37,256f,10.663,213.974,5.602
2025-05-19 12:23:40,256f,10.562,214.057,5.681
2025-05-19 12:23:43,256f,10.645,213.512,5.711
2025-05-19 12:23:46,256f,10.497,213.51,5.616
2025-05-19 12:23:49,256f,10.447,211.974,5.576
2025-05-19 12:23:52,256f,10.538,211.594,5.609
2025-05-19 12:23:55,256f,10.453,211.796,5.659
2025-05-19 12:23:58,256f,10.579,213.146,5.649
2025-05-19 12:24:01,256f,10.556,212.185,5.674
2025-05-19 12:24:04,256f,10.489,211.563,5.589
2025-05-19 12:24:07,256f,10.584,212.054,5.684
2025-05-19 12:24:10,256f,10.538,211.463,5.529
2025-05-19 12:24:13,256f,10.608,211.71,5.625
2025-05-19 12:24:16,256f,10.468,211.099,5.584
2025-05-19 12:24:19,256f,10.624,213.209,5.744
