timestamp,mode,keygen,sign,verify
2025-05-19 04:54:10,256f,18.215,409.746,11.738
2025-05-19 04:54:15,256f,18.245,409.943,11.666
2025-05-19 04:54:21,256f,18.208,409.311,11.591
2025-05-19 04:54:26,256f,18.505,407.726,11.708
2025-05-19 04:54:31,256f,18.303,409.871,11.614
2025-05-19 04:54:36,256f,18.313,409.346,11.698
2025-05-19 04:54:41,256f,18.277,410.376,11.628
2025-05-19 04:54:46,256f,18.142,408.63,11.652
2025-05-19 04:54:51,256f,18.169,408.793,11.815
2025-05-19 04:54:56,256f,18.157,410.106,11.588
2025-05-19 04:55:01,256f,18.261,410.927,11.714
2025-05-19 04:55:07,256f,18.147,408.509,11.681
2025-05-19 04:55:12,256f,18.429,410.031,11.567
2025-05-19 04:55:17,256f,18.195,409.893,11.632
2025-05-19 04:55:22,256f,18.219,411.302,11.58
2025-05-19 04:55:27,256f,18.429,410.015,11.6
2025-05-19 04:55:32,256f,18.25,409.341,11.571
2025-05-19 04:55:37,256f,18.343,410.411,11.631
2025-05-19 04:55:42,256f,18.479,408.772,11.611
2025-05-19 04:55:48,256f,18.181,407.938,11.624
2025-05-19 04:55:53,256f,18.406,408.314,11.615
2025-05-19 04:55:58,256f,18.253,408.868,11.707
2025-05-19 04:56:03,256f,18.216,410.306,11.597
2025-05-19 04:56:08,256f,18.119,410.098,11.56
2025-05-19 04:56:13,256f,18.162,408.397,11.706
2025-05-19 04:56:18,256f,18.309,410.578,11.618
2025-05-19 04:56:23,256f,19.005,408.943,11.668
2025-05-19 04:56:28,256f,18.139,408.687,11.647
2025-05-19 04:56:34,256f,18.375,409.199,11.632
2025-05-19 04:56:39,256f,18.24,408.629,11.606
2025-05-19 04:56:44,256f,18.378,410.03,12.236
2025-05-19 04:56:49,256f,18.279,409.126,11.563
2025-05-19 04:56:54,256f,18.212,410.723,11.638
2025-05-19 04:56:59,256f,18.251,409.192,11.756
2025-05-19 04:57:04,256f,18.236,408.718,11.823
2025-05-19 04:57:09,256f,18.158,409.148,11.807
2025-05-19 04:57:15,256f,18.26,409.388,11.585
2025-05-19 04:57:20,256f,18.189,408.57,11.628
2025-05-19 04:57:25,256f,18.161,409.339,11.644
2025-05-19 04:57:30,256f,18.267,409.143,11.679
2025-05-19 04:57:35,256f,18.228,409.364,11.709
2025-05-19 04:57:40,256f,18.223,408.223,11.685
2025-05-19 04:57:45,256f,18.195,409.614,11.613
2025-05-19 04:57:50,256f,18.476,408.7,11.701
2025-05-19 04:57:56,256f,18.33,409.164,11.597
2025-05-19 04:58:01,256f,18.672,409.612,11.684
2025-05-19 04:58:06,256f,18.359,409.559,11.625
2025-05-19 04:58:11,256f,18.292,408.856,11.599
2025-05-19 04:58:16,256f,18.294,409.445,11.684
2025-05-19 04:58:21,256f,18.313,409.507,11.734
2025-05-19 04:58:26,256f,18.328,410.671,11.716
2025-05-19 04:58:31,256f,18.262,408.389,11.592
2025-05-19 04:58:36,256f,18.382,408.74,11.736
2025-05-19 04:58:42,256f,18.37,410.252,11.824
2025-05-19 04:58:47,256f,18.126,410.411,11.762
2025-05-19 04:58:52,256f,18.498,409.347,11.658
2025-05-19 04:58:57,256f,18.255,409.334,11.644
2025-05-19 04:59:02,256f,18.361,408.552,11.7
2025-05-19 04:59:07,256f,18.33,409.01,11.596
