timestamp,mode,keygen,sign,verify
2025-05-19 13:38:37,192f,3.985,103.144,5.872
2025-05-19 13:38:39,192f,3.98,103.425,5.932
2025-05-19 13:38:41,192f,3.995,103.746,5.98
2025-05-19 13:38:43,192f,4.001,104.211,5.87
2025-05-19 13:38:44,192f,4.002,103.023,5.881
2025-05-19 13:38:46,192f,4.012,102.852,5.894
2025-05-19 13:38:48,192f,4.002,103.453,5.911
2025-05-19 13:38:50,192f,3.972,102.937,5.968
2025-05-19 13:38:52,192f,3.922,102.777,5.842
2025-05-19 13:38:54,192f,3.979,103.56,6.116
2025-05-19 13:38:55,192f,3.983,103.348,5.896
2025-05-19 13:38:57,192f,3.985,104.312,5.901
2025-05-19 13:38:59,192f,4.004,104.063,5.912
2025-05-19 13:39:01,192f,3.974,103.544,5.927
2025-05-19 13:39:03,192f,3.99,103.323,5.929
2025-05-19 13:39:05,192f,3.972,103.095,5.971
2025-05-19 13:39:06,192f,3.999,103.617,5.945
2025-05-19 13:39:08,192f,4.127,104.062,5.944
2025-05-19 13:39:10,192f,3.964,103.487,5.916
2025-05-19 13:39:12,192f,3.99,103.512,5.962
2025-05-19 13:39:14,192f,3.985,103.582,5.964
2025-05-19 13:39:16,192f,4.07,104.471,5.94
2025-05-19 13:39:18,192f,3.997,103.495,5.952
2025-05-19 13:39:19,192f,3.98,103.324,5.89
2025-05-19 13:39:21,192f,3.991,104.142,5.968
2025-05-19 13:39:23,192f,4.062,104.882,6.014
2025-05-19 13:39:25,192f,4.095,104.364,6.021
