timestamp,mode,keygen,sign,verify
2025-05-19 12:45:51,128s,173.59,1304.844,1.357
2025-05-19 12:46:06,128s,173.449,1302.83,1.344
2025-05-19 12:46:22,128s,175.052,1311.157,1.332
2025-05-19 12:46:38,128s,174.426,1307.899,1.374
2025-05-19 12:46:53,128s,173.825,1309.01,1.349
2025-05-19 12:47:09,128s,173.875,1305.366,1.338
2025-05-19 12:47:24,128s,174.28,1310.098,1.406
2025-05-19 12:47:40,128s,174.101,1307.328,1.378
2025-05-19 12:47:55,128s,174.428,1306.618,1.379
2025-05-19 12:48:11,128s,174.034,1305.397,1.388
2025-05-19 12:48:26,128s,174.707,1306.46,1.373
2025-05-19 12:48:42,128s,173.924,1306.63,1.356
2025-05-19 12:48:57,128s,173.759,1304.259,1.356
2025-05-19 12:49:13,128s,174.959,1307.188,1.371
2025-05-19 12:49:29,128s,173.504,1305.459,1.356
2025-05-19 12:49:44,128s,174.846,1309.941,1.362
2025-05-19 12:50:00,128s,174.067,1303.703,1.392
2025-05-19 12:50:15,128s,174.088,1307.918,1.366
